Date,Text
2015-05-19,आज त बिहानै निन्दाृ खुलयो ..शुभ प्रभात सबैलाई !!
2015-05-19,न मेरो बाऊ पट्टीको न आमा...होम स्कृनमा आयर तनाव गर्यो बा...लौन यसलाई नआउने कसरी बनाउन सकिन्छ । हेल्प http://t.co/ajdxkrp1ws
2015-05-19,@majhiDaai केन यस्तो भएच ??? 😁😂
2015-05-19,"यो चोरेको फोटो, चोरेको हण्डील हो | त्यसैले ट्वीटमा नझुक्किनुहोला | धन्यबाद !!!"
2015-05-19,@dcnepal  हेर्नु त भूकम्प पीड़ित लाई उद्दार गर्नेलाईनै माओवादीले हातपात माओ अझै अचेत ।
2015-05-19,@koshisojha RT गर्न त आँट चाहियो नि ठ्यास्नी!! हुतीहारा नै रैचौ😂😂😂😂
2015-05-19,@Khopadi_Lost स-परिवार फोटोसेसन गर्न मि.ओबामा सङ तछाड्मचाड गर्दा कम्सेकम समान्य कुट्नैतिक मर्यादा पालन हुनुपर्थ्यो भन्ने मेरो बुझाइ गलत होर?
2015-05-19,"नेपाल सुर्योदय : May 20, 2015 at 05:12AM! काठमाण्डौ अधिकतम तापक्रम: 28 न्युनतम : 18 अहिलेको तापक्रम : 21 *सेल्सियसमा"
2015-05-19,i love the way you fight भन्ने चै गित किन नबनाको होला | यो बेला गाम्न कम्ता मजा आम्थेन |
2015-05-19,बिहान बिहान आदर्स चाहिँ अलिक पच्दैन गुरु ।
2015-05-19,"लौ लौ जाति हो जाति हो
बरिष्ठ कनिष्ठ त म उस्तो जान्दिन
मैले तिम्रा ट्विट् पड्न फलेको हुँ;फलोब्याकका लागि हैन बुडा
तिमी जे सुकै सोच"
2015-05-19,@nabeen_s57 RT गर्न त आँट चाहियो नि ठ्यास्नी!! हुतीहारा नै रैचौ😂😂😂😂
2015-05-19,महाभूकम्पः वर्षापछिको चिन्ता (भिडियोसहित) http://t.co/ygfK6LAY7q
2015-05-19,जिल्ला प्रशासन कार्यालय पालमा http://t.co/B65TZ2MP49
2015-05-19,@AsamanRajan हजुर तेसै भन्नू पर्यो ।
2015-05-19,आज ट्विटर मा कसैलाई पनि गाली गर्न नपरोस् ।शुभप्रभात तथा शुभदिन
2015-05-19,RT गर्न त आँट चाहियो नि ठ्यास्नी!! हुतीहारा नै रैचौ😂😂😂😂
2015-05-19,@kedarsh बोल्न त बोल्छन् तर तिनको बोलीनि अचाक्ली हावादारी लाग्ने के !@KiranKrShrestha
2015-05-19,बुडाले झनपछी झन ह्याण्डसम फुटो हाल्दैछन त!
2015-05-19,"औरिका भाडा माझ्न लास्ट गार्हो भो यार | नखाऊ, दिनभरीको शिकार, खाऊ भने कान्छा बाउ को अनुहार "" त्यसैले औरिका भूलेर नआम्नुस भन्छु म |"
2015-05-19,"म तिम्रो मायाको गहिराईमा डूब्न चाहान्छु,
पौडी नी खेल्न आउन्न मलाई....
हेर्दै जाउँ कति सम्म डूबाउन सक्छ्यौ मलाई..."
2015-05-19,@SSoul999 बाहिर जे भयनी भित्री चै देखाउन नचाहेको;-)
2015-05-19,सबैभन्दा ठूलो जीवन रैछ माया होइन ।बाचेपछि त माया गर्न कति पाईने कति ।
2015-05-19,RT गर्न त आँट चाहियो नि ठ्यास्नी!! हुतीहारा नै रैचौ😂😂😂😂
2015-05-19,अरुको नमस्कारको मूल्य हुन्छ नेताको हुन्न ।
2015-05-19,भुरुँग ले किक भेटछ ।
2015-05-19,@jhapaliMailo फलेको हाँगो कहीले छ र न नुही रहेको हैन??
2015-05-19,हैन यी च्याउहरु पनि कति उम्रेका ह ? वर्षा नलाग्दै ! निर्मुली करण कसरि गर्ने होला ? बिषादी परे भने त वित्यसै पार्छ नि @##
2015-05-19,"५:१० मिनेट गो....छिमेकीको घरमाँ कस्तो""रिमिक्स""स्वराँ भाले बास्यो भनेनी,उठेर हेर्नै पर्यो भनेर छताँ गाको तर देखिन...."
